,state,state_abbr,date,handle,revenue,hold,taxes,population total 18+,Revenue Per Person
464,Michigan,MI,2023-06-01,"$235,996,767.00","$17,928,415.00",8.00%,"$825,756.00","7,898,874.0",$2.27
465,Mississippi,MS,2018-08-01,"$7,696,051.00","$645,057.00",8.00%,"$77,407.00","2,258,080.0",$0.29
466,Mississippi,MS,2018-09-01,"$31,770,270.00","$5,503,793.00",17.00%,"$660,455.00","2,258,080.0",$2.44
467,Mississippi,MS,2018-10-01,"$32,837,334.00","$1,178,343.00",4.00%,"$141,401.00","2,258,080.0",$0.52
468,Mississippi,MS,2018-11-01,"$44,499,883.00","$1,674,250.00",4.00%,"$200,910.00","2,258,080.0",$0.74
469,Mississippi,MS,2018-12-01,"$41,762,048.00","$6,174,224.00",15.00%,"$740,907.00","2,258,080.0",$2.73
470,Mississippi,MS,2019-01-01,"$35,190,774.00","$2,793,238.00",8.00%,"$335,189.00","2,258,080.0",$1.24
471,Mississippi,MS,2019-02-01,"$25,148,135.00","$2,756,439.00",11.00%,"$330,773.00","2,258,080.0",$1.22
472,Mississippi,MS,2019-03-01,"$32,421,264.00","$4,898,726.00",15.00%,"$587,847.00","2,258,080.0",$2.17
473,Mississippi,MS,2019-04-01,"$19,188,763.00","$2,057,834.00",11.00%,"$246,940.00","2,258,080.0",$0.91
474,Mississippi,MS,2019-05-01,"$17,438,288.00","$1,191,967.00",7.00%,"$143,036.00","2,258,080.0",$0.53
475,Mississippi,MS,2019-06-01,"$15,190,666.00","$1,625,113.00",11.00%,"$195,014.00","2,258,080.0",$0.72
476,Mississippi,MS,2019-07-01,"$13,383,383.00","$1,053,776.00",8.00%,"$126,453.00","2,258,080.0",$0.47
477,Mississippi,MS,2019-08-01,"$19,876,370.00","$2,884,348.00",15.00%,"$346,122.00","2,258,080.0",$1.28
478,Mississippi,MS,2019-09-01,"$37,870,989.00","$5,631,583.00",15.00%,"$675,790.00","2,258,080.0",$2.49
479,Mississippi,MS,2019-10-01,"$48,019,481.00","$12,295,357.00",26.00%,"$1,475,443.00","2,258,080.0",$5.45
480,Mississippi,MS,2019-11-01,"$56,369,036.00","$3,784,071.00",7.00%,"$454,088.00","2,258,080.0",$1.68
481,Mississippi,MS,2019-12-01,"$49,076,433.00","$3,478,919.00",7.00%,"$417,470.00","2,258,080.0",$1.54
482,Mississippi,MS,2020-01-01,"$45,190,371.00","$4,637,967.00",10.00%,"$556,556.00","2,258,080.0",$2.05
483,Mississippi,MS,2020-02-01,"$34,462,822.00","$2,105,780.00",6.00%,"$252,694.00","2,258,080.0",$0.93
484,Mississippi,MS,2020-03-01,"$10,749,403.00","$648,647.00",6.00%,"$77,838.00","2,258,080.0",$0.29
485,Mississippi,MS,2020-04-01,$0.00,$0.00,0.00%,$0.00,"2,258,080.0",$0.00
486,Mississippi,MS,2020-05-01,"$236,503.00","$87,697.00",37.00%,"$10,524.00","2,258,080.0",$0.04
487,Mississippi,MS,2020-06-01,"$1,575,859.00","$-62,231.00",-4.00%,"$-7,468.00","2,258,080.0",$-0.03
488,Mississippi,MS,2020-07-01,"$7,916,665.00","$1,335,763.00",17.00%,"$160,292.00","2,258,080.0",$0.59
489,Mississippi,MS,2020-08-01,"$40,489,135.00","$3,748,732.00",9.00%,"$449,848.00","2,258,080.0",$1.66
490,Mississippi,MS,2020-09-01,"$52,220,289.00","$6,598,931.00",13.00%,"$791,872.00","2,258,080.0",$2.92
491,Mississippi,MS,2020-10-01,"$61,192,425.00","$8,769,600.00",14.00%,"$1,052,352.00","2,258,080.0",$3.88
492,Mississippi,MS,2020-11-01,"$54,443,370.00","$8,108,102.00",15.00%,"$972,972.00","2,258,080.0",$3.59
493,Mississippi,MS,2020-12-01,"$55,298,807.00","$7,762,542.00",14.00%,"$931,505.00","2,258,080.0",$3.44
494,Mississippi,MS,2021-01-01,"$67,707,628.00","$9,114,483.00",14.00%,"$1,093,738.00","2,258,080.0",$4.04
495,Mississippi,MS,2021-02-01,"$47,807,574.00","$4,606,840.00",10.00%,"$552,821.00","2,258,080.0",$2.04
496,Mississippi,MS,2021-03-01,"$50,546,886.00","$5,237,031.00",10.00%,"$628,444.00","2,258,080.0",$2.32
497,Mississippi,MS,2021-04-01,"$32,917,836.00","$4,300,968.00",13.00%,"$516,116.00","2,258,080.0",$1.90
498,Mississippi,MS,2021-05-01,"$36,125,896.00","$3,888,299.00",11.00%,"$466,596.00","2,258,080.0",$1.72
499,Mississippi,MS,2021-06-01,"$43,099,180.00","$3,194,317.00",7.00%,"$383,318.00","2,258,080.0",$1.41
500,Mississippi,MS,2021-07-01,"$30,659,426.00","$2,887,695.00",9.00%,"$346,523.00","2,258,080.0",$1.28
501,Mississippi,MS,2021-08-01,"$21,436,948.00","$1,886,405.00",9.00%,"$226,369.00","2,258,080.0",$0.84
502,Mississippi,MS,2021-09-01,"$54,835,753.00","$8,846,121.00",16.00%,"$1,061,535.00","2,258,080.0",$3.92
503,Mississippi,MS,2021-10-01,"$83,527,015.00","$9,146,353.00",11.00%,"$1,097,562.00","2,258,080.0",$4.05
504,Mississippi,MS,2021-11-01,"$60,582,141.00","$9,520,846.00",16.00%,"$1,142,502.00","2,258,080.0",$4.22
505,Mississippi,MS,2021-12-01,"$56,839,743.00","$3,238,730.00",6.00%,"$388,648.00","2,258,080.0",$1.43
506,Mississippi,MS,2022-01-01,"$66,523,295.00","$6,521,389.00",10.00%,"$782,567.00","2,258,080.0",$2.89
507,Mississippi,MS,2022-02-01,"$40,871,618.00","$1,887,995.00",5.00%,"$226,559.00","2,258,080.0",$0.84
508,Mississippi,MS,2022-03-01,"$47,523,073.00","$3,965,723.00",8.00%,"$475,887.00","2,258,080.0",$1.76
509,Mississippi,MS,2022-04-01,"$35,503,585.00","$4,209,290.00",12.00%,"$505,115.00","2,258,080.0",$1.86
510,Mississippi,MS,2022-05-01,"$29,233,786.00","$4,006,359.00",14.00%,"$480,763.00","2,258,080.0",$1.77
511,Mississippi,MS,2022-06-01,"$25,096,238.00","$2,082,091.00",8.00%,"$249,851.00","2,258,080.0",$0.92
512,Mississippi,MS,2022-07-01,"$18,296,341.00","$2,527,212.00",14.00%,"$303,265.00","2,258,080.0",$1.12
513,Mississippi,MS,2022-08-01,"$21,234,898.00","$2,687,465.00",13.00%,"$322,496.00","2,258,080.0",$1.19
514,Mississippi,MS,2022-09-01,"$43,139,311.00","$8,779,943.00",20.00%,"$1,053,593.00","2,258,080.0",$3.89
515,Mississippi,MS,2022-10-01,"$56,199,189.00","$7,687,183.00",14.00%,"$922,462.00","2,258,080.0",$3.40
516,Mississippi,MS,2022-11-01,"$73,605,361.00","$5,087,585.00",7.00%,"$610,510.00","2,258,080.0",$2.25
517,Mississippi,MS,2022-12-01,"$74,358,933.00","$11,297,381.00",15.00%,"$1,355,686.00","2,258,080.0",$5.00
518,Mississippi,MS,2023-01-01,"$57,223,251.00","$5,117,380.00",9.00%,"$614,086.00","2,258,080.0",$2.27
519,Mississippi,MS,2023-02-01,"$39,807,504.00","$3,143,541.00",8.00%,"$377,225.00","2,258,080.0",$1.39
520,Mississippi,MS,2023-03-01,"$46,689,392.00","$4,953,171.00",11.00%,"$594,381.00","2,258,080.0",$2.19
521,Mississippi,MS,2023-04-01,"$31,805,004.00","$4,347,138.00",14.00%,"$521,657.00","2,258,080.0",$1.93
522,Mississippi,MS,2023-05-01,"$26,761,691.00","$3,180,953.00",12.00%,"$381,714.00","2,258,080.0",$1.41
523,Mississippi,MS,2023-06-01,"$20,414,902.00","$1,848,676.00",9.00%,"$221,841.00","2,258,080.0",$0.82
524,Mississippi,MS,2023-07-01,"$17,728,739.00","$2,463,671.00",14.00%,"$295,641.00","2,258,080.0",$1.09
525,Montana,MT,2020-03-01,"$8,051.00","$3,130.00",39.00%,"$1,395.00","869,424.0",$0.00
526,Montana,MT,2020-04-01,$434.00,$-289.00,-67.00%,$-199.00,"869,424.0",$-0.00
527,Montana,MT,2020-05-01,"$113,283.00","$30,502.00",27.00%,"$11,504.00","869,424.0",$0.04
528,Montana,MT,2020-06-01,"$346,600.00","$68,714.00",20.00%,"$20,433.00","869,424.0",$0.08
529,Montana,MT,2020-07-01,"$1,554,924.00","$170,766.00",11.00%,"$9,164.00","869,424.0",$0.20
530,Montana,MT,2020-08-01,"$2,606,465.00","$240,986.00",9.00%,"$-11,797.00","869,424.0",$0.28
531,Montana,MT,2020-09-01,"$2,452,736.00","$303,394.00",12.00%,"$34,872.00","869,424.0",$0.35
532,Montana,MT,2020-10-01,"$2,935,271.00","$491,142.00",17.00%,"$118,569.00","869,424.0",$0.56
533,Montana,MT,2020-11-01,"$3,184,529.00","$465,183.00",15.00%,"$88,038.00","869,424.0",$0.54
534,Montana,MT,2020-12-01,"$5,568,187.00","$594,935.00",11.00%,"$22,870.00","869,424.0",$0.68
535,Montana,MT,2021-01-01,"$5,142,569.00","$486,975.00",10.00%,"$-16,369.00","869,424.0",$0.56
536,Montana,MT,2021-02-01,"$3,863,473.00","$309,201.00",8.00%,"$-46,288.00","869,424.0",$0.36
537,Montana,MT,2021-03-01,"$4,411,507.00","$652,401.00",15.00%,"$126,750.00","869,424.0",$0.75
538,Montana,MT,2021-04-01,"$3,253,865.00","$501,413.00",15.00%,"$105,616.00","869,424.0",$0.58
539,Montana,MT,2021-05-01,"$3,981,680.00","$496,740.00",13.00%,"$59,143.00","869,424.0",$0.57
540,Montana,MT,2021-06-01,"$3,700,999.00","$385,441.00",10.00%,"$9,205.00","869,424.0",$0.44
541,Montana,MT,2021-07-01,"$2,629,806.00","$446,624.00",17.00%,"$110,186.00","869,424.0",$0.51
542,Montana,MT,2021-08-01,"$3,349,655.00","$475,519.00",14.00%,"$84,332.00","869,424.0",$0.55
543,Montana,MT,2021-09-01,"$3,023,972.00","$561,587.00",19.00%,"$155,514.00","869,424.0",$0.65
544,Montana,MT,2021-10-01,"$4,404,020.00","$568,817.00",13.00%,"$77,049.00","869,424.0",$0.65
545,Montana,MT,2021-11-01,"$4,531,859.00","$879,240.00",19.00%,"$255,632.00","869,424.0",$1.01
546,Montana,MT,2021-12-01,"$4,922,327.00","$642,265.00",13.00%,"$90,020.00","869,424.0",$0.74
547,Montana,MT,2022-01-01,"$5,117,844.00","$669,464.00",13.00%,"$94,608.00","869,424.0",$0.77
548,Montana,MT,2022-02-01,"$3,631,705.00","$705,841.00",19.00%,"$205,602.00","869,424.0",$0.81
549,Montana,MT,2022-03-01,"$3,981,218.00","$671,606.00",17.00%,"$164,091.00","869,424.0",$0.77
550,Montana,MT,2022-04-01,"$3,243,425.00","$389,693.00",12.00%,"$39,210.00","869,424.0",$0.45
551,Montana,MT,2022-05-01,"$3,236,702.00","$382,130.00",12.00%,"$35,076.00","869,424.0",$0.44
552,Montana,MT,2022-06-01,"$2,911,455.00","$274,694.00",9.00%,"$-9,871.00","869,424.0",$0.32
553,Montana,MT,2022-07-01,"$2,560,000.00","$274,000.00",11.00%,"$10,800.00","869,424.0",$0.32
554,Montana,MT,2022-08-01,"$2,975,100.00","$440,591.00",15.00%,"$85,849.00","869,424.0",$0.51
555,Montana,MT,2022-09-01,"$4,940,321.00","$975,542.00",20.00%,"$288,906.00","869,424.0",$1.12
556,Montana,MT,2022-10-01,"$5,319,627.00","$681,222.00",13.00%,"$89,556.00","869,424.0",$0.78
557,Montana,MT,2022-11-01,"$5,782,523.00","$777,488.00",13.00%,"$119,541.00","869,424.0",$0.89
558,Montana,MT,2022-12-01,"$7,218,595.00","$931,178.00",13.00%,"$125,591.00","869,424.0",$1.07
559,Montana,MT,2023-01-01,"$7,139,581.00","$979,495.00",14.00%,"$159,322.00","869,424.0",$1.13
560,Montana,MT,2023-02-01,"$4,366,807.00","$560,668.00",13.00%,"$74,392.00","869,424.0",$0.64
561,Montana,MT,2023-03-01,"$5,784,045.00","$925,542.00",16.00%,"$208,283.00","869,424.0",$1.06
562,Montana,MT,2023-04-01,"$5,201,964.00","$633,005.00",12.00%,"$67,685.00","869,424.0",$0.73
563,Montana,MT,2023-05-01,"$4,457,829.00","$666,686.00",15.00%,"$132,542.00","869,424.0",$0.77
564,Montana,MT,2023-06-01,"$3,353,974.00","$282,263.00",8.00%,"$-31,881.00","869,424.0",$0.32
565,Montana,MT,2023-07-01,"$2,587,209.00","$560,046.00",22.00%,"$180,795.00","869,424.0",$0.64
566,New Hampshire,NH,2019-12-01,"$360,726.00","$44,759.00",12.00%,"$19,403.00","1,132,738.0",$0.04
567,New Hampshire,NH,2020-01-01,"$16,834,974.00","$1,643,793.00",10.00%,"$713,311.00","1,132,738.0",$1.45
568,New Hampshire,NH,2020-02-01,"$22,130,928.00","$1,359,395.00",6.00%,"$613,679.00","1,132,738.0",$1.20
569,New Hampshire,NH,2020-03-01,"$8,768,769.00","$818,605.00",9.00%,"$394,229.00","1,132,738.0",$0.72
570,New Hampshire,NH,2020-04-01,"$3,774,668.00","$262,393.00",7.00%,"$126,090.00","1,132,738.0",$0.23
571,New Hampshire,NH,2020-05-01,"$7,180,450.00","$424,947.00",6.00%,"$187,743.00","1,132,738.0",$0.38
572,New Hampshire,NH,2020-06-01,"$8,138,772.00","$691,103.00",9.00%,"$313,156.00","1,132,738.0",$0.61
573,New Hampshire,NH,2020-07-01,"$11,623,208.00","$1,268,688.00",11.00%,"$602,156.00","1,132,738.0",$1.12
574,New Hampshire,NH,2020-08-01,"$27,496,050.00","$1,367,516.00",5.00%,"$607,909.00","1,132,738.0",$1.21
575,New Hampshire,NH,2020-09-01,"$41,373,620.00","$2,290,364.00",6.00%,"$990,884.00","1,132,738.0",$2.02
576,New Hampshire,NH,2020-10-01,"$47,055,486.00","$4,203,875.00",9.00%,"$2,001,597.00","1,132,738.0",$3.71
577,New Hampshire,NH,2020-11-01,"$46,523,447.00","$4,770,459.00",10.00%,"$2,323,843.00","1,132,738.0",$4.21
578,New Hampshire,NH,2020-12-01,"$51,649,897.00","$4,537,653.00",9.00%,"$2,137,406.00","1,132,738.0",$4.01
579,New Hampshire,NH,2021-01-01,"$59,795,433.00","$4,197,029.00",7.00%,"$1,886,506.00","1,132,738.0",$3.71
580,New Hampshire,NH,2021-02-01,"$50,995,349.00","$1,787,930.00",4.00%,"$769,387.00","1,132,738.0",$1.58
581,New Hampshire,NH,2021-03-01,"$55,800,096.00","$4,254,732.00",8.00%,"$1,925,260.00","1,132,738.0",$3.76
582,New Hampshire,NH,2021-04-01,"$46,700,713.00","$3,302,340.00",7.00%,"$1,480,847.00","1,132,738.0",$2.92
583,New Hampshire,NH,2021-05-01,"$42,367,380.00","$3,115,230.00",7.00%,"$1,433,622.00","1,132,738.0",$2.75
584,New Hampshire,NH,2021-06-01,"$39,268,179.00","$3,869,773.00",10.00%,"$1,797,118.00","1,132,738.0",$3.42
585,New Hampshire,NH,2021-07-01,"$36,724,166.00","$3,062,545.00",8.00%,"$1,468,578.00","1,132,738.0",$2.70
586,New Hampshire,NH,2021-08-01,"$36,319,740.00","$1,594,235.00",4.00%,"$723,016.00","1,132,738.0",$1.41
587,New Hampshire,NH,2021-09-01,"$68,123,241.00","$4,420,924.00",7.00%,"$1,887,441.00","1,132,738.0",$3.90
588,New Hampshire,NH,2021-10-01,"$98,191,306.00","$5,409,196.00",6.00%,"$2,560,651.00","1,132,738.0",$4.78
589,New Hampshire,NH,2021-11-01,"$83,168,805.00","$6,172,580.00",7.00%,"$2,926,238.00","1,132,738.0",$5.45
590,New Hampshire,NH,2021-12-01,"$86,444,639.00","$2,641,046.00",3.00%,"$1,140,937.00","1,132,738.0",$2.33
591,New Hampshire,NH,2022-01-01,"$99,540,825.00","$8,029,427.00",8.00%,"$3,875,782.00","1,132,738.0",$7.09
592,New Hampshire,NH,2022-02-01,"$70,866,282.00","$1,019,098.00",1.00%,"$458,353.00","1,132,738.0",$0.90
593,New Hampshire,NH,2022-03-01,"$78,811,441.00","$5,283,248.00",7.00%,"$2,506,863.00","1,132,738.0",$4.66
594,New Hampshire,NH,2022-04-01,"$73,149,079.00","$3,436,446.00",5.00%,"$1,514,431.00","1,132,738.0",$3.03
595,New Hampshire,NH,2022-05-01,"$76,199,157.00","$5,720,931.00",8.00%,"$2,637,599.00","1,132,738.0",$5.05
596,New Hampshire,NH,2022-06-01,"$53,567,757.00","$4,819,197.00",9.00%,"$2,216,742.00","1,132,738.0",$4.25
597,New Hampshire,NH,2022-07-01,"$42,653,152.00","$4,476,145.00",11.00%,"$2,115,043.00","1,132,738.0",$3.95
598,New Hampshire,NH,2022-08-01,"$43,372,007.00","$4,199,240.00",10.00%,"$1,927,109.00","1,132,738.0",$3.71
599,New Hampshire,NH,2022-09-01,"$78,237,751.00","$7,358,206.00",9.00%,"$3,249,389.00","1,132,738.0",$6.50
600,New Hampshire,NH,2022-10-01,"$91,345,018.00","$9,078,684.00",10.00%,"$4,482,595.00","1,132,738.0",$8.01
601,New Hampshire,NH,2022-11-01,"$93,090,530.00","$4,963,601.00",5.00%,"$2,176,120.00","1,132,738.0",$4.38
602,New Hampshire,NH,2022-12-01,"$90,894,581.00","$8,330,161.00",9.00%,"$3,809,372.00","1,132,738.0",$7.35
603,New Hampshire,NH,2023-01-01,"$97,163,182.00","$12,317,536.00",13.00%,"$5,604,577.00","1,132,738.0",$10.87
604,New Hampshire,NH,2023-02-01,"$86,999,460.00","$7,112,918.00",8.00%,"$3,238,963.00","1,132,738.0",$6.28
605,New Hampshire,NH,2023-03-01,"$103,390,747.00","$4,828,031.00",5.00%,"$2,126,879.00","1,132,738.0",$4.26
606,New Hampshire,NH,2023-04-01,"$65,083,883.00","$6,670,481.00",10.00%,"$2,997,574.00","1,132,738.0",$5.89
607,New Hampshire,NH,2023-05-01,"$52,137,614.00","$7,042,469.00",14.00%,"$3,078,160.00","1,132,738.0",$6.22
608,New Hampshire,NH,2023-06-01,"$39,307,739.00","$4,372,429.00",11.00%,"$1,944,484.00","1,132,738.0",$3.86
609,New Hampshire,NH,2023-07-01,"$36,929,342.00","$3,511,866.00",10.00%,"$1,551,250.00","1,132,738.0",$3.10
610,New Jersey,NJ,2018-06-01,"$16,409,619.00","$3,458,668.00",21.00%,"$337,078.00","7,246,254.0",$0.48
611,New Jersey,NJ,2018-07-01,"$40,682,237.00","$3,845,879.00",10.00%,"$377,015.00","7,246,254.0",$0.53
612,New Jersey,NJ,2018-08-01,"$95,634,048.00","$9,197,827.00",10.00%,"$1,038,072.00","7,246,254.0",$1.27
613,New Jersey,NJ,2018-09-01,"$183,948,404.00","$23,775,812.00",13.00%,"$2,883,518.00","7,246,254.0",$3.28
614,New Jersey,NJ,2018-10-01,"$260,711,301.00","$11,686,117.00",5.00%,"$1,536,283.00","7,246,254.0",$1.61
615,New Jersey,NJ,2018-11-01,"$330,748,563.00","$21,243,867.00",6.00%,"$2,743,339.00","7,246,254.0",$2.93
616,New Jersey,NJ,2018-12-01,"$319,173,548.00","$20,814,223.00",7.00%,"$2,685,956.00","7,246,254.0",$2.87
617,New Jersey,NJ,2019-01-01,"$385,279,662.00","$18,777,582.00",5.00%,"$2,530,315.00","7,246,254.0",$2.59
618,New Jersey,NJ,2019-02-01,"$320,368,087.00","$12,732,738.00",4.00%,"$1,981,251.00","7,246,254.0",$1.76
619,New Jersey,NJ,2019-03-01,"$372,451,342.00","$31,669,387.00",9.00%,"$4,020,740.00","7,246,254.0",$4.37
620,New Jersey,NJ,2019-04-01,"$313,719,562.00","$21,215,748.00",7.00%,"$2,826,247.00","7,246,254.0",$2.93
621,New Jersey,NJ,2019-05-01,"$318,940,677.00","$15,536,384.00",5.00%,"$2,137,480.00","7,246,254.0",$2.14
622,New Jersey,NJ,2019-06-01,"$273,222,975.00","$9,701,926.00",4.00%,"$1,254,851.00","7,246,254.0",$1.34
623,New Jersey,NJ,2019-07-01,"$251,371,272.00","$17,884,790.00",7.00%,"$2,364,941.00","7,246,254.0",$2.47
624,New Jersey,NJ,2019-08-01,"$293,594,862.00","$25,210,342.00",9.00%,"$3,316,918.00","7,246,254.0",$3.48
625,New Jersey,NJ,2019-09-01,"$445,563,503.00","$37,955,171.00",9.00%,"$5,028,107.00","7,246,254.0",$5.24
626,New Jersey,NJ,2019-10-01,"$487,924,504.00","$46,393,537.00",10.00%,"$6,241,133.00","7,246,254.0",$6.40
627,New Jersey,NJ,2019-11-01,"$562,675,543.00","$32,895,546.00",6.00%,"$4,457,889.00","7,246,254.0",$4.54
628,New Jersey,NJ,2019-12-01,"$557,786,161.00","$29,424,884.00",5.00%,"$4,108,749.00","7,246,254.0",$4.06
629,New Jersey,NJ,2020-01-01,"$540,113,452.00","$53,561,626.00",10.00%,"$7,261,470.00","7,246,254.0",$7.39
630,New Jersey,NJ,2020-02-01,"$494,814,107.00","$17,000,928.00",3.00%,"$2,461,238.00","7,246,254.0",$2.35
631,New Jersey,NJ,2020-03-01,"$181,908,529.00","$13,181,101.00",7.00%,"$1,897,069.00","7,246,254.0",$1.82
632,New Jersey,NJ,2020-04-01,"$54,593,092.00","$2,634,050.00",5.00%,"$390,347.00","7,246,254.0",$0.36
633,New Jersey,NJ,2020-05-01,"$117,821,281.00","$9,912,062.00",8.00%,"$1,427,101.00","7,246,254.0",$1.37
634,New Jersey,NJ,2020-06-01,"$165,014,553.00","$12,639,282.00",8.00%,"$1,811,121.00","7,246,254.0",$1.74
635,New Jersey,NJ,2020-07-01,"$315,118,805.00","$29,551,986.00",9.00%,"$4,041,649.00","7,246,254.0",$4.08
636,New Jersey,NJ,2020-08-01,"$667,979,150.00","$39,507,182.00",6.00%,"$5,413,671.00","7,246,254.0",$5.45
637,New Jersey,NJ,2020-09-01,"$748,037,246.00","$45,127,763.00",6.00%,"$6,169,023.00","7,246,254.0",$6.23
638,New Jersey,NJ,2020-10-01,"$801,196,298.00","$58,403,209.00",7.00%,"$8,166,439.00","7,246,254.0",$8.06
639,New Jersey,NJ,2020-11-01,"$930,367,718.00","$50,410,546.00",5.00%,"$6,851,928.00","7,246,254.0",$6.96
640,New Jersey,NJ,2020-12-01,"$995,567,756.00","$66,301,567.00",7.00%,"$9,091,303.00","7,246,254.0",$9.15
641,New Jersey,NJ,2021-01-01,"$957,353,407.00","$82,209,293.00",9.00%,"$11,341,542.00","7,246,254.0",$11.35
642,New Jersey,NJ,2021-02-01,"$742,849,328.00","$46,222,846.00",6.00%,"$6,367,031.00","7,246,254.0",$6.38
643,New Jersey,NJ,2021-03-01,"$857,732,524.00","$60,624,773.00",7.00%,"$8,495,171.00","7,246,254.0",$8.37
644,New Jersey,NJ,2021-04-01,"$746,810,150.00","$54,711,189.00",7.00%,"$7,452,186.00","7,246,254.0",$7.55
645,New Jersey,NJ,2021-05-01,"$813,517,681.00","$52,826,372.00",7.00%,"$7,405,859.00","7,246,254.0",$7.29
646,New Jersey,NJ,2021-06-01,"$765,665,331.00","$71,134,768.00",9.00%,"$9,620,806.00","7,246,254.0",$9.82
647,New Jersey,NJ,2021-07-01,"$576,917,625.00","$54,800,465.00",10.00%,"$7,591,288.00","7,246,254.0",$7.56
648,New Jersey,NJ,2021-08-01,"$664,675,859.00","$52,023,081.00",8.00%,"$7,329,603.00","7,246,254.0",$7.18
649,New Jersey,NJ,2021-09-01,"$1,011,114,311.00","$82,280,645.00",8.00%,"$11,212,782.00","7,246,254.0",$11.35
650,New Jersey,NJ,2021-10-01,"$1,303,198,342.00","$84,311,810.00",7.00%,"$11,661,062.00","7,246,254.0",$11.64
651,New Jersey,NJ,2021-11-01,"$1,258,189,436.00","$114,788,726.00",9.00%,"$16,038,097.00","7,246,254.0",$15.84
652,New Jersey,NJ,2021-12-01,"$1,229,561,891.00","$59,047,673.00",5.00%,"$8,221,034.00","7,246,254.0",$8.15
653,New Jersey,NJ,2022-01-01,"$1,348,860,083.00","$60,195,902.00",5.00%,"$8,774,160.00","7,246,254.0",$8.31
654,New Jersey,NJ,2022-02-01,"$985,568,313.00","$30,873,369.00",3.00%,"$4,678,782.00","7,246,254.0",$4.26
655,New Jersey,NJ,2022-03-01,"$1,120,904,954.00","$66,404,370.00",6.00%,"$9,068,529.00","7,246,254.0",$9.16
656,New Jersey,NJ,2022-04-01,"$926,946,780.00","$50,345,808.00",5.00%,"$7,055,550.00","7,246,254.0",$6.95
657,New Jersey,NJ,2022-05-01,"$766,412,352.00","$61,594,016.00",8.00%,"$8,773,059.00","7,246,254.0",$8.50
658,New Jersey,NJ,2022-06-01,"$633,184,861.00","$39,245,213.00",6.00%,"$5,404,026.00","7,246,254.0",$5.42
659,New Jersey,NJ,2022-07-01,"$531,888,333.00","$45,007,343.00",9.00%,"$6,386,976.00","7,246,254.0",$6.21
660,New Jersey,NJ,2022-08-01,"$546,774,395.00","$65,272,385.00",12.00%,"$9,138,137.00","7,246,254.0",$9.01
661,New Jersey,NJ,2022-09-01,"$866,719,412.00","$97,981,122.00",11.00%,"$13,352,085.00","7,246,254.0",$13.52
662,New Jersey,NJ,2022-10-01,"$1,060,154,535.00","$77,907,041.00",7.00%,"$10,853,450.00","7,246,254.0",$10.75
663,New Jersey,NJ,2022-11-01,"$1,101,622,966.00","$80,426,931.00",7.00%,"$11,497,129.00","7,246,254.0",$11.10
664,New Jersey,NJ,2022-12-01,"$1,055,556,994.00","$87,701,471.00",8.00%,"$12,444,016.00","7,246,254.0",$12.10
665,New Jersey,NJ,2023-01-01,"$1,082,233,033.00","$72,330,439.00",7.00%,"$10,345,867.00","7,246,254.0",$9.98
666,New Jersey,NJ,2023-02-01,"$847,405,611.00","$54,621,220.00",6.00%,"$7,808,167.00","7,246,254.0",$7.54
667,New Jersey,NJ,2023-03-01,"$1,025,779,225.00","$93,039,999.00",9.00%,"$13,083,369.00","7,246,254.0",$12.84
668,New Jersey,NJ,2023-04-01,"$833,980,925.00","$72,304,036.00",9.00%,"$10,118,510.00","7,246,254.0",$9.98
669,New Jersey,NJ,2023-05-01,"$778,854,263.00","$82,165,404.00",11.00%,"$11,496,202.00","7,246,254.0",$11.34
670,New Jersey,NJ,2023-06-01,"$591,081,897.00","$66,356,838.00",11.00%,"$9,218,174.00","7,246,254.0",$9.16
671,New Jersey,NJ,2023-07-01,"$587,019,749.00","$61,013,433.00",10.00%,"$8,467,678.00","7,246,254.0",$8.42
672,Nevada,NV,2018-06-01,"$286,282,315.00","$20,172,000.00",7.00%,"$1,361,610.00","2,446,372.0",$8.25
673,Nevada,NV,2018-07-01,"$245,109,818.00","$4,061,000.00",2.00%,"$274,118.00","2,446,372.0",$1.66
674,Nevada,NV,2018-08-01,"$247,622,046.00","$12,603,000.00",5.00%,"$850,703.00","2,446,372.0",$5.15
675,Nevada,NV,2018-09-01,"$571,371,045.00","$56,304,000.00",10.00%,"$3,800,520.00","2,446,372.0",$23.02
676,Nevada,NV,2018-10-01,"$528,086,065.00","$29,547,000.00",6.00%,"$1,994,423.00","2,446,372.0",$12.08
677,Nevada,NV,2018-11-01,"$580,693,817.00","$27,136,000.00",5.00%,"$1,831,680.00","2,446,372.0",$11.09
678,Nevada,NV,2018-12-01,"$562,133,600.00","$44,106,000.00",8.00%,"$2,977,155.00","2,446,372.0",$18.03
679,Nevada,NV,2019-01-01,"$496,689,151.00","$14,626,000.00",3.00%,"$987,255.00","2,446,372.0",$5.98
680,Nevada,NV,2019-02-01,"$458,498,365.00","$35,816,000.00",8.00%,"$2,417,580.00","2,446,372.0",$14.64
681,Nevada,NV,2019-03-01,"$597,045,387.00","$32,523,000.00",5.00%,"$2,195,303.00","2,446,372.0",$13.29
682,Nevada,NV,2019-04-01,"$328,025,447.00","$21,656,000.00",7.00%,"$1,461,780.00","2,446,372.0",$8.85
683,Nevada,NV,2019-05-01,"$317,511,432.00","$11,267,000.00",4.00%,"$760,523.00","2,446,372.0",$4.61
