,state,state_abbr,date,handle,revenue,hold,taxes,population total 18+,Revenue Per Person
847,Pennsylvania,PA,2020-04-01,46015988.0,3202680.0,0.07,1038049.0,10289829.0,0.31124715483610077
848,Pennsylvania,PA,2020-05-01,77510033.0,5918697.0,0.08,1738436.0,10289829.0,0.5751987715247746
849,Pennsylvania,PA,2020-06-01,89002562.0,7959790.0,0.09,2397657.0,10289829.0,0.7735590163840429
850,Pennsylvania,PA,2020-07-01,164782229.0,13651865.0,0.08,2933093.0,10289829.0,1.3267339039356243
851,Pennsylvania,PA,2020-08-01,364985422.0,27593677.0,0.08,6578667.0,10289829.0,2.681645827156117
852,Pennsylvania,PA,2020-09-01,462787392.0,18278779.0,0.04,2257158.0,10289829.0,1.776392882719431
853,Pennsylvania,PA,2020-10-01,525802524.0,47834647.0,0.09,13239693.0,10289829.0,4.648730994460647
854,Pennsylvania,PA,2020-11-01,491910713.0,48500443.0,0.1,13446089.0,10289829.0,4.713435276718398
855,Pennsylvania,PA,2020-12-01,548590065.0,45344348.0,0.08,12261434.0,10289829.0,4.4067154080014355
856,Pennsylvania,PA,2021-01-01,615294827.0,49305268.0,0.08,12229342.0,10289829.0,4.791650862225213
857,Pennsylvania,PA,2021-02-01,509547820.0,33171120.0,0.07,5896731.0,10289829.0,3.2236803935225744
858,Pennsylvania,PA,2021-03-01,560259181.0,41029269.0,0.07,10566844.0,10289829.0,3.987361597554245
859,Pennsylvania,PA,2021-04-01,479411021.0,36033727.0,0.08,9466734.0,10289829.0,3.5018781167306083
860,Pennsylvania,PA,2021-05-01,447465027.0,37419313.0,0.08,9988734.0,10289829.0,3.636533998767132
861,Pennsylvania,PA,2021-06-01,420193377.0,42495332.0,0.1,12321187.0,10289829.0,4.129838503633054
862,Pennsylvania,PA,2021-07-01,304415503.0,27482519.0,0.09,7148225.0,10289829.0,2.67084312091095
863,Pennsylvania,PA,2021-08-01,348520369.0,25315958.0,0.07,6482608.0,10289829.0,2.4602894761419263
864,Pennsylvania,PA,2021-09-01,578760746.0,48113670.0,0.08,10171364.0,10289829.0,4.675847382886538
865,Pennsylvania,PA,2021-10-01,776277954.0,42282405.0,0.05,8471814.0,10289829.0,4.109145545567375
866,Pennsylvania,PA,2021-11-01,761574597.0,84921693.0,0.11,22920716.0,10289829.0,8.252974174789493
867,Pennsylvania,PA,2021-12-01,750388696.0,37953474.0,0.05,6774396.0,10289829.0,3.688445551427531
868,Pennsylvania,PA,2022-01-01,793722787.0,53403655.0,0.07,11581175.0,10289829.0,5.189945819313421
869,Pennsylvania,PA,2022-02-01,597064049.0,22160553.0,0.04,-159425.0,10289829.0,2.153636663932899
870,Pennsylvania,PA,2022-03-01,714976578.0,48512264.0,0.07,10944209.0,10289829.0,4.714584081037692
871,Pennsylvania,PA,2022-04-01,572817741.0,49083331.0,0.09,12120141.0,10289829.0,4.770082282222571
872,Pennsylvania,PA,2022-05-01,493350519.0,47828553.0,0.1,12603546.0,10289829.0,4.648138759157222
873,Pennsylvania,PA,2022-06-01,393494222.0,22889554.0,0.06,4597039.0,10289829.0,2.224483419500946
874,Pennsylvania,PA,2022-07-01,336507932.0,33226517.0,0.1,9160020.0,10289829.0,3.229064059276398
875,Pennsylvania,PA,2022-08-01,363046972.0,42185145.0,0.12,12223188.0,10289829.0,4.099693493448725
876,Pennsylvania,PA,2022-09-01,645242681.0,75319093.0,0.12,18078109.0,10289829.0,7.319761387677094
877,Pennsylvania,PA,2022-10-01,797124732.0,61519576.0,0.08,14585047.0,10289829.0,5.978678168509894
878,Pennsylvania,PA,2022-11-01,789230672.0,69997949.0,0.09,19037133.0,10289829.0,6.8026348154084975
879,Pennsylvania,PA,2022-12-01,754849873.0,71238770.0,0.09,19664738.0,10289829.0,6.923221950529984
880,Pennsylvania,PA,2023-01-01,772289648.0,57982069.0,0.08,14130145.0,10289829.0,5.6348914058727315
881,Pennsylvania,PA,2023-02-01,599529429.0,62214502.0,0.1,15562864.0,10289829.0,6.04621340160269
882,Pennsylvania,PA,2023-03-01,723545806.0,66465774.0,0.09,18232293.0,10289829.0,6.459366234365993
883,Pennsylvania,PA,2023-04-01,572152803.0,51786464.0,0.09,13333004.0,10289829.0,5.032781788696392
884,Pennsylvania,PA,2023-05-01,495585360.0,57533744.0,0.12,14797653.0,10289829.0,5.591321682799588
885,Pennsylvania,PA,2023-06-01,373171415.0,33866725.0,0.09,8301627.0,10289829.0,3.2912816141065124
886,Pennsylvania,PA,2023-07-01,338450263.0,39406353.0,0.12,11552323.0,10289829.0,3.829641192288035
887,Rhode Island,RI,2018-11-01,682714.0,72997.0,0.11,37228.0,887289.0,0.08226970017660537
888,Rhode Island,RI,2018-12-01,13087999.0,957913.0,0.07,488536.0,887289.0,1.0795952615213307
889,Rhode Island,RI,2019-01-01,19051125.0,159978.0,0.01,81589.0,887289.0,0.18029976704320688
890,Rhode Island,RI,2019-02-01,20686618.0,-890623.0,-0.04,-454218.0,887289.0,-1.0037575130538077
891,Rhode Island,RI,2019-03-01,23582716.0,1548230.0,0.07,789597.0,887289.0,1.744899350718875
892,Rhode Island,RI,2019-04-01,16859818.0,1970110.0,0.12,1004756.0,887289.0,2.220370138703399
893,Rhode Island,RI,2019-05-01,18900152.0,899165.0,0.05,458574.0,887289.0,1.013384590589988
894,Rhode Island,RI,2019-06-01,14736667.0,2149999.0,0.15,1096499.0,887289.0,2.423110170417981
895,Rhode Island,RI,2019-07-01,8321947.0,827579.0,0.1,422065.0,887289.0,0.932705127641614
896,Rhode Island,RI,2019-08-01,10060066.0,851788.0,0.09,434412.0,887289.0,0.9599893608508614
897,Rhode Island,RI,2019-09-01,22195789.0,2516059.0,0.11,1283190.0,887289.0,2.8356702269497314
898,Rhode Island,RI,2019-10-01,28281025.0,2457137.0,0.09,1253140.0,887289.0,2.769263453057572
899,Rhode Island,RI,2019-11-01,31465062.0,2745517.0,0.09,1400214.0,887289.0,3.094275934898325
900,Rhode Island,RI,2019-12-01,31670511.0,2571755.0,0.08,1311595.0,887289.0,2.89844120686721
901,Rhode Island,RI,2020-01-01,26939692.0,3279241.0,0.12,1672413.0,887289.0,3.695798099604526
902,Rhode Island,RI,2020-02-01,28147862.0,2323432.0,0.08,1184950.0,887289.0,2.618574106069161
903,Rhode Island,RI,2020-03-01,8949157.0,841767.0,0.09,429301.0,887289.0,0.9486954081477399
904,Rhode Island,RI,2020-04-01,591377.0,27381.0,0.05,13964.0,887289.0,0.0308591676443639
905,Rhode Island,RI,2020-05-01,1533114.0,163472.0,0.11,83371.0,887289.0,0.18423760465868505
906,Rhode Island,RI,2020-06-01,2032803.0,101328.0,0.05,51677.0,887289.0,0.11419954490588749
907,Rhode Island,RI,2020-07-01,6738626.0,351425.0,0.05,179227.0,887289.0,0.39606599428145733
908,Rhode Island,RI,2020-08-01,23116965.0,1423391.0,0.06,725929.0,887289.0,1.6042022385040275
909,Rhode Island,RI,2020-09-01,31293150.0,2352788.0,0.08,1199922.0,887289.0,2.6516591550216444
910,Rhode Island,RI,2020-10-01,34704413.0,4388841.0,0.13,2238309.0,887289.0,4.946348934789003
911,Rhode Island,RI,2020-11-01,35098445.0,6281321.0,0.18,3203474.0,887289.0,7.0792278502269275
912,Rhode Island,RI,2020-12-01,22770472.0,2533090.0,0.11,1291876.0,887289.0,2.854864649511039
913,Rhode Island,RI,2021-01-01,39817327.0,3717199.0,0.09,1895771.0,887289.0,4.189389251979907
914,Rhode Island,RI,2021-02-01,34110104.0,1555824.0,0.05,793470.0,887289.0,1.7534580052271582
915,Rhode Island,RI,2021-03-01,38583919.0,3976140.0,0.1,2027831.0,887289.0,4.48122314150181
916,Rhode Island,RI,2021-04-01,29040966.0,3168532.0,0.11,1615951.0,887289.0,3.5710259002421982
917,Rhode Island,RI,2021-05-01,28252139.0,2772910.0,0.1,1414184.0,887289.0,3.125148626884814
918,Rhode Island,RI,2021-06-01,29468571.0,3666029.0,0.12,1869675.0,887289.0,4.131719203100681
919,Rhode Island,RI,2021-07-01,22095960.0,3263276.0,0.15,1664271.0,887289.0,3.6778050894353473
920,Rhode Island,RI,2021-08-01,24042834.0,1129859.0,0.05,576228.0,887289.0,1.2733833057774862
921,Rhode Island,RI,2021-09-01,41203997.0,4012295.0,0.1,2046270.0,887289.0,4.521970857296777
922,Rhode Island,RI,2021-10-01,60158844.0,3608570.0,0.06,1840371.0,887289.0,4.066961271919296
923,Rhode Island,RI,2021-11-01,52747831.0,6703144.0,0.13,3418603.0,887289.0,7.554634397586356
924,Rhode Island,RI,2021-12-01,54935498.0,1177717.0,0.02,600636.0,887289.0,1.3273206362301346
925,Rhode Island,RI,2022-01-01,58614487.0,5228277.0,0.09,2666421.0,887289.0,5.892417239478907
926,Rhode Island,RI,2022-02-01,42143261.0,3566393.0,0.09,1818860.0,887289.0,4.019426590434458
927,Rhode Island,RI,2022-03-01,45766958.0,3738223.0,0.08,1906494.0,887289.0,4.2130838993834026
928,Rhode Island,RI,2022-04-01,40186632.0,2632134.0,0.07,1342388.0,887289.0,2.9664900612990808
929,Rhode Island,RI,2022-05-01,41103489.0,2336733.0,0.06,1191734.0,887289.0,2.633564712286527
930,Rhode Island,RI,2022-06-01,34229823.0,2352896.0,0.07,1199977.0,887289.0,2.6517808741007722
931,Rhode Island,RI,2022-07-01,25208531.0,2872076.0,0.11,1464759.0,887289.0,3.23691153615113
932,Rhode Island,RI,2022-08-01,27744694.0,3000421.0,0.11,1530215.0,887289.0,3.381560010323581
933,Rhode Island,RI,2022-09-01,41670257.0,6361823.0,0.15,3244530.0,887289.0,7.169955899374386
934,Rhode Island,RI,2022-10-01,55527937.0,6156914.0,0.11,3140026.0,887289.0,6.9390176143285895
935,Rhode Island,RI,2022-11-01,61208319.0,4862856.0,0.08,2480057.0,887289.0,5.480577354165328
936,Rhode Island,RI,2022-12-01,59205426.0,6189316.0,0.11,3156551.0,887289.0,6.975535592123874
937,Rhode Island,RI,2023-01-01,62317384.0,5164799.0,0.08,2634047.0,887289.0,5.820875723693182
938,Rhode Island,RI,2023-02-01,43065996.0,3612113.0,0.08,1842178.0,887289.0,4.070954333931786
939,Rhode Island,RI,2023-03-01,41546643.0,3968567.0,0.1,2023969.0,887289.0,4.472688154592246
940,Rhode Island,RI,2023-04-01,37496094.0,3009679.0,0.08,1534936.0,887289.0,3.3919940402732367
941,Rhode Island,RI,2023-05-01,30754497.0,3898405.0,0.13,1988187.0,887289.0,4.393613580242739
942,Rhode Island,RI,2023-06-01,23723659.0,1783530.0,0.08,909600.0,887289.0,2.010089159225461
943,South Dakota,SD,2021-09-01,443365.0,71320.0,0.16,6419.0,674755.0,0.10569762358189269
944,South Dakota,SD,2021-10-01,815037.0,98037.0,0.12,8823.0,674755.0,0.1452927358819127
945,South Dakota,SD,2021-11-01,717775.0,74919.0,0.1,6743.0,674755.0,0.11103141140117524
946,South Dakota,SD,2021-12-01,675312.0,10306.0,0.02,928.0,674755.0,0.015273691932627398
947,South Dakota,SD,2022-01-01,835252.0,82291.0,0.1,7406.0,674755.0,0.12195685841527666
948,South Dakota,SD,2022-02-01,685631.0,81367.0,0.12,7323.0,674755.0,0.12058747249001489
949,South Dakota,SD,2022-03-01,975347.0,97643.0,0.1,8788.0,674755.0,0.1447088202384569
950,South Dakota,SD,2022-04-01,368517.0,86938.0,0.24,7824.0,674755.0,0.1288438025653756
951,South Dakota,SD,2022-05-01,307995.0,25102.0,0.08,2259.0,674755.0,0.03720165096961119
952,South Dakota,SD,2022-06-01,301217.0,27869.0,0.09,2508.0,674755.0,0.041302398648398304
953,South Dakota,SD,2022-07-01,259180.0,16143.0,0.06,1453.0,674755.0,0.023924239168290715
954,South Dakota,SD,2022-08-01,266673.0,59053.0,0.22,5315.0,674755.0,0.08751769160658313
955,South Dakota,SD,2022-09-01,711577.0,211612.0,0.3,19045.0,674755.0,0.3136130891953376
956,South Dakota,SD,2022-10-01,862170.0,131749.0,0.15,11857.0,674755.0,0.1952545738823721
957,South Dakota,SD,2022-11-01,861660.0,75856.0,0.09,6827.0,674755.0,0.11242006357863224
958,South Dakota,SD,2022-12-01,757610.0,151374.0,0.2,13624.0,674755.0,0.22433920460018822
959,South Dakota,SD,2023-01-01,910312.0,123365.0,0.14,11103.0,674755.0,0.18282932323584117
960,South Dakota,SD,2023-02-01,717137.0,82853.0,0.12,7457.0,674755.0,0.12278975331787093
961,South Dakota,SD,2023-03-01,923904.0,161368.0,0.18,14523.0,674755.0,0.23915050648012984
962,South Dakota,SD,2023-04-01,493045.0,22503.0,0.05,2025.0,674755.0,0.03334988254996258
963,South Dakota,SD,2023-05-01,528562.0,22536.0,0.04,2028.0,674755.0,0.0333987891901505
964,South Dakota,SD,2023-06-01,417025.0,-9254.0,-0.02,-833.0,674755.0,-0.013714607524212491
965,Tennessee,TN,2020-11-01,131444523.0,13224908.0,0.1,2363918.0,5437603.0,2.43212091798537
966,Tennessee,TN,2020-12-01,180900000.0,13900000.0,0.08,3080000.0,5437603.0,2.556273416797806
967,Tennessee,TN,2021-01-01,211300000.0,20900000.0,0.1,4300000.0,5437603.0,3.8436053533146866
968,Tennessee,TN,2021-02-01,176300000.0,13000000.0,0.07,2600000.0,5437603.0,2.390759310674207
969,Tennessee,TN,2021-03-01,205900000.0,18000000.0,0.09,3200000.0,5437603.0,3.3102821224719787
970,Tennessee,TN,2021-04-01,172400000.0,15500000.0,0.09,2800000.0,5437603.0,2.850520716573093
971,Tennessee,TN,2021-05-01,160900000.0,15400000.0,0.1,2700000.0,5437603.0,2.8321302603371374
972,Tennessee,TN,2021-06-01,174500000.0,18300000.0,0.11,3200000.0,5437603.0,3.3654534911798453
973,Tennessee,TN,2021-07-01,144559000.0,15172000.0,0.11,2600000.0,5437603.0,2.7902000201191592
974,Tennessee,TN,2021-08-01,144500000.0,13200000.0,0.09,2000000.0,5437603.0,2.427540223146118
975,Tennessee,TN,2021-09-01,257300000.0,25600000.0,0.1,3300000.0,5437603.0,4.707956796404592
976,Tennessee,TN,2021-10-01,375300000.0,23300000.0,0.06,3400000.0,5437603.0,4.284976302977618
977,Tennessee,TN,2021-11-01,365700000.0,36900000.0,0.1,5900000.0,5437603.0,6.786078351067557
978,Tennessee,TN,2021-12-01,341800000.0,24600000.0,0.07,3300000.0,5437603.0,4.524052234045038
979,Tennessee,TN,2022-01-01,386059756.0,36249453.0,0.09,5817504.0,5437603.0,6.666439789738236
980,Tennessee,TN,2022-02-01,313298305.0,20945018.0,0.07,3026574.0,5437603.0,3.851884368902989
981,Tennessee,TN,2022-03-01,370230004.0,26520468.0,0.07,4550242.0,5437603.0,4.877235061110566
982,Tennessee,TN,2022-04-01,292796670.0,27142800.0,0.09,4649129.0,5437603.0,4.991684755212913
983,Tennessee,TN,2022-05-01,261582468.0,27315928.0,0.1,4766458.0,5437603.0,5.023523784285097
984,Tennessee,TN,2022-06-01,215774186.0,15855649.0,0.07,2559649.0,5437603.0,2.915926190271706
985,Tennessee,TN,2022-07-01,182769323.0,18174226.0,0.1,3668804.0,5437603.0,3.3423230787536347
986,Tennessee,TN,2022-08-01,205863860.0,27200883.0,0.13,4875847.0,5437603.0,5.0023664839084425
987,Tennessee,TN,2022-09-01,336933437.0,46285200.0,0.14,8716963.0,5437603.0,8.512059449724447
988,Tennessee,TN,2022-10-01,405337575.0,37295159.0,0.09,6989818.0,5437603.0,6.858749894024996
989,Tennessee,TN,2022-11-01,439456908.0,47248222.0,0.11,9030021.0,5437603.0,8.689163589177069
990,Tennessee,TN,2022-12-01,440445414.0,49176885.0,0.11,9401952.0,5437603.0,9.043853514131134
991,Tennessee,TN,2023-01-01,410773606.0,41392586.0,0.1,7269600.0,5437603.0,7.612285413260218
992,Tennessee,TN,2023-02-01,327326201.0,33943931.0,0.1,6380150.0,5437603.0,6.242443775317911
993,Tennessee,TN,2023-03-01,392667304.0,45506700.0,0.12,8752898.0,5437603.0,8.368889747927534
994,Tennessee,TN,2023-04-01,318416216.0,34257592.0,0.11,6435653.0,5437603.0,6.300127464252172
995,Tennessee,TN,2023-05-01,279794996.0,37097192.0,0.13,7145077.0,5437603.0,6.822342859528362
996,Tennessee,TN,2023-06-01,230337515.0,25526655.0,0.11,4635761.0,5437603.0,4.694468316278331
997,Tennessee,TN,2023-07-01,214114055.0,22181055.0,0.1,3951411.0,5437603.0,4.079197212448205
998,Virginia,VA,2021-01-01,58896564.0,3586077.0,0.06,39710.0,6760456.0,0.5304489815479903
999,Virginia,VA,2021-02-01,265778306.0,12238780.0,0.05,300594.0,6760456.0,1.810348296032102
1000,Virginia,VA,2021-03-01,304066245.0,26573877.0,0.09,1183488.0,6760456.0,3.9307817401666396
1001,Virginia,VA,2021-04-01,236432524.0,19442317.0,0.08,1652147.0,6760456.0,2.875888401610779
1002,Virginia,VA,2021-05-01,226963573.0,23173549.0,0.1,2381116.0,6760456.0,3.4278085679427543
1003,Virginia,VA,2021-06-01,234943435.0,22006296.0,0.09,2273995.0,6760456.0,3.2551496526269825
1004,Virginia,VA,2021-07-01,161901955.0,19965556.0,0.12,1864433.0,6760456.0,2.9532853996830983
1005,Virginia,VA,2021-08-01,182418252.0,17967427.0,0.1,1378540.0,6760456.0,2.6577241239348353
1006,Virginia,VA,2021-09-01,293851531.0,30929243.0,0.11,1557499.0,6760456.0,4.5750231937017265
1007,Virginia,VA,2021-10-01,427320306.0,30160385.0,0.07,1746204.0,6760456.0,4.4612944748105745
1008,Virginia,VA,2021-11-01,402621132.0,48337037.0,0.12,4233167.0,6760456.0,7.1499669548918
1009,Virginia,VA,2021-12-01,426596891.0,31515015.0,0.07,1729130.0,6760456.0,4.661670011608685
1010,Virginia,VA,2022-01-01,485544417.0,39050067.0,0.08,2876609.0,6760456.0,5.776247489814296
1011,Virginia,VA,2022-02-01,401889135.0,27498133.0,0.07,1406280.0,6760456.0,4.067496778323829
1012,Virginia,VA,2022-03-01,469484017.0,33700016.0,0.07,2116289.0,6760456.0,4.984873209736148
1013,Virginia,VA,2022-04-01,399478366.0,36275264.0,0.09,3040327.0,6760456.0,5.365801360144937
1014,Virginia,VA,2022-05-01,351452931.0,42537524.0,0.12,3896270.0,6760456.0,6.292108697993153
1015,Virginia,VA,2022-06-01,295235271.0,25965182.0,0.09,1871961.0,6760456.0,3.8407441746533073
1016,Virginia,VA,2022-07-01,266001583.0,26024408.0,0.1,3060304.0,6760456.0,3.849504826301658
1017,Virginia,VA,2022-08-01,284671331.0,36978897.0,0.13,4474132.0,6760456.0,5.469882061210072
1018,Virginia,VA,2022-09-01,411273323.0,53821382.0,0.13,7257403.0,6760456.0,7.9612058713199225
1019,Virginia,VA,2022-10-01,528029938.0,51164199.0,0.1,6956643.0,6760456.0,7.568157976325858
1020,Virginia,VA,2022-11-01,518818987.0,57531255.0,0.11,7782639.0,6760456.0,8.509966635386725
1021,Virginia,VA,2022-12-01,503075150.0,50687278.0,0.1,7026829.0,6760456.0,7.497612291241893
1022,Virginia,VA,2023-01-01,510982033.0,49393812.0,0.1,6368899.0,6760456.0,7.3062840731453615
1023,Virginia,VA,2023-02-01,433807108.0,39766908.0,0.09,4682125.0,6760456.0,5.882281905244262
1024,Virginia,VA,2023-03-01,511614541.0,55258910.0,0.11,7413213.0,6760456.0,8.173843598715827
1025,Virginia,VA,2023-04-01,425982859.0,45121878.0,0.11,5799965.0,6760456.0,6.6743837989626735
1026,Virginia,VA,2023-05-01,403719160.0,48144550.0,0.12,6285305.0,6760456.0,7.121494467237121
1027,Virginia,VA,2023-06-01,325455052.0,32668024.0,0.1,3939701.0,6760456.0,4.832221968458932
1028,West Virginia,WV,2018-08-01,305192.0,196945.0,0.65,19695.0,1421567.0,0.1385407792949611
1029,West Virginia,WV,2018-09-01,7333626.0,1967318.0,0.27,196732.0,1421567.0,1.3839080395085142
1030,West Virginia,WV,2018-10-01,11147951.0,854974.0,0.08,85497.0,1421567.0,0.6014306747413242
1031,West Virginia,WV,2018-11-01,13826231.0,1207363.0,0.09,120736.0,1421567.0,0.849318393012781
1032,West Virginia,WV,2018-12-01,15183234.0,2396963.0,0.16,239696.0,1421567.0,1.6861414199963842
1033,West Virginia,WV,2019-01-01,19740035.0,1400944.0,0.07,140094.0,1421567.0,0.985492769598619
1034,West Virginia,WV,2019-02-01,16845338.0,228286.0,0.01,22829.0,1421567.0,0.16058757694853637
1035,West Virginia,WV,2019-03-01,15088168.0,1818636.0,0.12,183773.0,1421567.0,1.2793178232190252
1036,West Virginia,WV,2019-04-01,10978040.0,699185.0,0.06,69918.0,1421567.0,0.491841045831818
1037,West Virginia,WV,2019-05-01,9429073.0,719098.0,0.08,71910.0,1421567.0,0.5058488273855541
1038,West Virginia,WV,2019-06-01,7925849.0,425216.0,0.05,42522.0,1421567.0,0.29911780450727965
1039,West Virginia,WV,2019-07-01,6944761.0,694934.0,0.1,69493.0,1421567.0,0.4888506837876794
1040,West Virginia,WV,2019-08-01,11563468.0,1536864.0,0.13,153686.0,1421567.0,1.0811055687139615
1041,West Virginia,WV,2019-09-01,27508921.0,4119457.0,0.15,411946.0,1421567.0,2.8978282416516423
1042,West Virginia,WV,2019-10-01,32833393.0,3197821.0,0.1,319782.0,1421567.0,2.2495042442600313
1043,West Virginia,WV,2019-11-01,35268743.0,1884367.0,0.05,188437.0,1421567.0,1.3255562347747238
1044,West Virginia,WV,2019-12-01,34159637.0,2709585.0,0.08,270959.0,1421567.0,1.906055078656159
1045,West Virginia,WV,2020-01-01,39140547.0,3035253.0,0.08,303525.0,1421567.0,2.135145934029138
1046,West Virginia,WV,2020-02-01,40914714.0,-397120.0,-0.01,-39712.0,1421567.0,-0.2793536991221659
1047,West Virginia,WV,2020-03-01,14901577.0,1118217.0,0.08,111822.0,1421567.0,0.7866087212210188
1048,West Virginia,WV,2020-04-01,2465138.0,129540.0,0.05,12954.0,1421567.0,0.09112479397735035
1049,West Virginia,WV,2020-05-01,5466523.0,576709.0,0.11,57671.0,1421567.0,0.4056854161639937
1050,West Virginia,WV,2020-06-01,6147910.0,541070.0,0.09,54107.0,1421567.0,0.3806151943594639
1051,West Virginia,WV,2020-07-01,15072228.0,1522249.0,0.1,152225.0,1421567.0,1.07082466039237
1052,West Virginia,WV,2020-08-01,45185356.0,2294328.0,0.05,229433.0,1421567.0,1.6139429235484504
1053,West Virginia,WV,2020-09-01,67610819.0,4129595.0,0.06,412960.0,1421567.0,2.9049598084367463
1054,West Virginia,WV,2020-10-01,49997860.0,3950324.0,0.08,395032.0,1421567.0,2.778851788202737
1055,West Virginia,WV,2020-11-01,52271787.0,4886566.0,0.09,488657.0,1421567.0,3.4374503628742086
1056,West Virginia,WV,2020-12-01,61566896.0,5499992.0,0.09,549999.0,1421567.0,3.868964318952255
1057,West Virginia,WV,2021-01-01,57103775.0,4891256.0,0.09,489126.0,1421567.0,3.4407495390649894
1058,West Virginia,WV,2021-02-01,38015260.0,1024272.0,0.03,102427.0,1421567.0,0.7205231972886259
1059,West Virginia,WV,2021-03-01,45917290.0,4311297.0,0.09,431130.0,1421567.0,3.0327779133871284
1060,West Virginia,WV,2021-04-01,28995033.0,2241951.0,0.08,224195.0,1421567.0,1.5770983710229627
1061,West Virginia,WV,2021-05-01,28264642.0,2928370.0,0.1,292837.0,1421567.0,2.0599591858843094
1062,West Virginia,WV,2021-06-01,28054400.0,3318278.0,0.12,331828.0,1421567.0,2.3342396102329332
1063,West Virginia,WV,2021-07-01,21290275.0,2295743.0,0.11,229574.0,1421567.0,1.6149383039983343
1064,West Virginia,WV,2021-08-01,26131251.0,2685271.0,0.1,268527.0,1421567.0,1.8889514176961058
1065,West Virginia,WV,2021-09-01,52193627.0,6128575.0,0.12,612858.0,1421567.0,4.3111404527538975
1066,West Virginia,WV,2021-10-01,68074615.0,3160579.0,0.05,316058.0,1421567.0,2.223306393578354
1067,West Virginia,WV,2021-11-01,88190136.0,6983136.0,0.08,698314.0,1421567.0,4.912280603024691
1068,West Virginia,WV,2021-12-01,64710557.0,5159229.0,0.08,515923.0,1421567.0,3.629254899698713
1069,West Virginia,WV,2022-01-01,65125042.0,4528101.0,0.07,452810.0,1421567.0,3.1852884879854413
1070,West Virginia,WV,2022-02-01,48476816.0,1904490.0,0.04,190449.0,1421567.0,1.33971174063551
1071,West Virginia,WV,2022-03-01,55672438.0,3117541.0,0.06,311754.0,1421567.0,2.1930313520220994
1072,West Virginia,WV,2022-04-01,38655331.0,3067780.0,0.08,306778.0,1421567.0,2.158027022293005
1073,West Virginia,WV,2022-05-01,40439679.0,3748227.0,0.09,374823.0,1421567.0,2.636686839241485
1074,West Virginia,WV,2022-06-01,30145409.0,2066930.0,0.07,206693.0,1421567.0,1.4539800093840107
1075,West Virginia,WV,2022-07-01,25769135.0,2706044.0,0.11,270604.0,1421567.0,1.9035641654596653
1076,West Virginia,WV,2022-08-01,28553358.0,3455974.0,0.12,345597.0,1421567.0,2.431101734916469
1077,West Virginia,WV,2022-09-01,49859709.0,7217919.0,0.15,721792.0,1421567.0,5.077438488653718
1078,West Virginia,WV,2022-10-01,56968266.0,5427011.0,0.1,542701.0,1421567.0,3.817625901557929
1079,West Virginia,WV,2022-11-01,72947153.0,5521747.0,0.08,552175.0,1421567.0,3.884267853713543
1080,West Virginia,WV,2022-12-01,58705514.0,8060617.0,0.14,806062.0,1421567.0,5.670233622474354
1081,West Virginia,WV,2023-01-01,49384637.0,4019360.0,0.08,401936.0,1421567.0,2.8274150989717683
1082,West Virginia,WV,2023-02-01,39740983.0,2726640.0,0.07,272664.0,1421567.0,1.918052402735854
1083,West Virginia,WV,2023-03-01,45538667.0,4469377.0,0.1,446938.0,1421567.0,3.1439791441416407
1084,West Virginia,WV,2023-04-01,40827987.0,3107176.0,0.08,310718.0,1421567.0,2.1857401022955654
1085,West Virginia,WV,2023-05-01,35140816.0,3849531.0,0.11,384953.0,1421567.0,2.707949044962355
1086,West Virginia,WV,2023-06-01,23695286.0,2053727.0,0.09,205373.0,1421567.0,1.4446923711650594
1087,West Virginia,WV,2023-07-01,22301062.0,2719702.0,0.12,271970.0,1421567.0,1.913171873010558
1088,Wyoming,WY,2021-09-01,6242469.0,954416.0,0.15,-12398.0,447274.0,2.133850838635825
1089,Wyoming,WY,2021-10-01,10847657.0,881200.0,0.08,16021.0,447274.0,1.9701569954882243
1090,Wyoming,WY,2021-11-01,10973008.0,1363696.0,0.12,86499.0,447274.0,3.0489051453918625
1091,Wyoming,WY,2021-12-01,12285012.0,813504.0,0.07,21792.0,447274.0,1.8188045806373723
1092,Wyoming,WY,2022-01-01,13977632.0,1098460.0,0.08,46565.0,447274.0,2.455899515733085
1093,Wyoming,WY,2022-02-01,10301603.0,722631.0,0.07,18824.0,447274.0,1.6156338173021458
1094,Wyoming,WY,2022-03-01,12704938.0,1104236.0,0.09,44806.0,447274.0,2.4688133001247556
1095,Wyoming,WY,2022-04-01,9995920.0,1007796.0,0.1,51187.0,447274.0,2.253196027490979
1096,Wyoming,WY,2022-05-01,9340833.0,1011714.0,0.11,53163.0,447274.0,2.2619557586624754
1097,Wyoming,WY,2022-06-01,7322852.0,673269.0,0.09,38036.0,447274.0,1.5052719362180678
1098,Wyoming,WY,2022-07-01,7246352.0,680740.0,0.09,38365.0,447274.0,1.5219753439725985
1099,Wyoming,WY,2022-08-01,10990904.0,1237815.0,0.11,85672.0,447274.0,2.7674646860760967
1100,Wyoming,WY,2022-09-01,13575173.0,1932519.0,0.14,115550.0,447274.0,4.320660266413876
1101,Wyoming,WY,2022-10-01,17275317.0,2039620.0,0.12,115893.0,447274.0,4.560113040328747
1102,Wyoming,WY,2022-11-01,16702867.0,1478158.0,0.09,100009.0,447274.0,3.3048153928017276
1103,Wyoming,WY,2022-12-01,15087739.0,1803272.0,0.12,135101.0,447274.0,4.0316942187562885
